title,number,link,category
Malayalam,1,https://www.freelancer.com/jobs/malayalam/,Translation & Languages 
Maltese,0,https://www.freelancer.com/jobs/maltese/,Translation & Languages 
Norwegian,1,https://www.freelancer.com/jobs/norwegian/,Translation & Languages 
Pashto,0,https://www.freelancer.com/jobs/pashto/,Translation & Languages 
Poet,0,https://www.freelancer.com/jobs/poet/,Translation & Languages 
Polish,21,https://www.freelancer.com/jobs/polish/,Translation & Languages 
Portuguese,34,https://www.freelancer.com/jobs/portuguese/,Translation & Languages 
Portuguese ,41,https://www.freelancer.com/jobs/portuguese-brazil/,Translation & Languages 
Punjabi,2,https://www.freelancer.com/jobs/punjabi/,Translation & Languages 
Romanian,11,https://www.freelancer.com/jobs/romanian/,Translation & Languages 
Russian,8,https://www.freelancer.com/jobs/russian/,Translation & Languages 
Serbian,3,https://www.freelancer.com/jobs/serbian/,Translation & Languages 
Simplified Chinese ,27,https://www.freelancer.com/jobs/simplified-chinese-china/,Translation & Languages 
Slovakian,2,https://www.freelancer.com/jobs/slovakian/,Translation & Languages 
Slovenian,17,https://www.freelancer.com/jobs/slovenian/,Translation & Languages 
Spanish,99,https://www.freelancer.com/jobs/spanish/,Translation & Languages 
Spanish ,55,https://www.freelancer.com/jobs/spanish-spain/,Translation & Languages 
Swahili,0,https://www.freelancer.com/jobs/swahili/,Translation & Languages 
Swedish,11,https://www.freelancer.com/jobs/swedish/,Translation & Languages 
Tamil,8,https://www.freelancer.com/jobs/tamil/,Translation & Languages 
Telugu,1,https://www.freelancer.com/jobs/telugu/,Translation & Languages 
Thai,16,https://www.freelancer.com/jobs/thai/,Translation & Languages 
Traditional Chinese ,20,https://www.freelancer.com/jobs/traditional-chinese-hong-kong/,Translation & Languages 
Traditional Chinese ,3,https://www.freelancer.com/jobs/traditional-chinese-taiwan/,Translation & Languages 
Turkish,22,https://www.freelancer.com/jobs/turkish/,Translation & Languages 
Ukrainian,5,https://www.freelancer.com/jobs/ukrainian/,Translation & Languages 
Urdu,8,https://www.freelancer.com/jobs/urdu/,Translation & Languages 
Vietnamese,6,https://www.freelancer.com/jobs/vietnamese/,Translation & Languages 
Voice Artist,42,https://www.freelancer.com/jobs/voice-artist/,Translation & Languages 
Welsh,0,https://www.freelancer.com/jobs/welsh/,Translation & Languages 
Yiddish Translator,0,https://www.freelancer.com/jobs/yiddish-translator/,Translation & Languages 
A&E,0,https://www.freelancer.com/jobs/ae/,Local Jobs & Services 
Abatement,0,https://www.freelancer.com/jobs/abatement/,Local Jobs & Services 
ABO Certified,0,https://www.freelancer.com/jobs/abo-certified/,Local Jobs & Services 
Air Conditioning,2,https://www.freelancer.com/jobs/air-conditioning/,Local Jobs & Services 
Alzheimers Care,0,https://www.freelancer.com/jobs/alzheimers-care/,Local Jobs & Services 
Antenna Measurements,0,https://www.freelancer.com/jobs/antenna-measurements/,Local Jobs & Services 
Antenna Services,0,https://www.freelancer.com/jobs/antenna-services/,Local Jobs & Services 
Antique Restoration,0,https://www.freelancer.com/jobs/antique-restoration/,Local Jobs & Services 
Appliance Installation,0,https://www.freelancer.com/jobs/appliance-installation/,Local Jobs & Services 
Appliance Repair,0,https://www.freelancer.com/jobs/appliance-repair/,Local Jobs & Services 
Asbestos Removal,0,https://www.freelancer.com/jobs/asbestos-removal/,Local Jobs & Services 
Asphalt Contractor,0,https://www.freelancer.com/jobs/asphalt-contractor/,Local Jobs & Services 
Attic Access Ladders Making,0,https://www.freelancer.com/jobs/attic-access-ladders/,Local Jobs & Services 
Awnings,0,https://www.freelancer.com/jobs/awnings/,Local Jobs & Services 
Balustrading,0,https://www.freelancer.com/jobs/balustrading/,Local Jobs & Services 
Bamboo Flooring,0,https://www.freelancer.com/jobs/bamboo-flooring/,Local Jobs & Services 
Bathroom,0,https://www.freelancer.com/jobs/bathroom/,Local Jobs & Services 
Biometrics,0,https://www.freelancer.com/jobs/biometrics/,Local Jobs & Services 
Bracket Installation,0,https://www.freelancer.com/jobs/bracket/,Local Jobs & Services 
Bricklaying,0,https://www.freelancer.com/jobs/bricklaying/,Local Jobs & Services 
Building,5,https://www.freelancer.com/jobs/building/,Local Jobs & Services 
Building Certification,0,https://www.freelancer.com/jobs/building-certifiers/,Local Jobs & Services 
Building Consulting,4,https://www.freelancer.com/jobs/building-consultants/,Local Jobs & Services 
Building Design,4,https://www.freelancer.com/jobs/building-designer/,Local Jobs & Services 
Building Surveying,5,https://www.freelancer.com/jobs/building-surveyors/,Local Jobs & Services 
Car Washing,0,https://www.freelancer.com/jobs/car-washing/,Local Jobs & Services 
Carpentry,1,https://www.freelancer.com/jobs/carpentry/,Local Jobs & Services 
Carpet Cleaning,1,https://www.freelancer.com/jobs/cleaning-carpet/,Local Jobs & Services 
Carpet Repair & Laying,0,https://www.freelancer.com/jobs/carpet-repair-laying/,Local Jobs & Services 
Carports,0,https://www.freelancer.com/jobs/carports/,Local Jobs & Services 
Carwashing,0,https://www.freelancer.com/jobs/carwashing/,Local Jobs & Services 
Casting,0,https://www.freelancer.com/jobs/casting/,Local Jobs & Services 
CCTV,2,https://www.freelancer.com/jobs/cctv/,Local Jobs & Services 
CCTV Repair,0,https://www.freelancer.com/jobs/cctv-repair/,Local Jobs & Services 
Ceiling Installation,0,https://www.freelancer.com/jobs/ceilings/,Local Jobs & Services 
Cement Bonding Agents,0,https://www.freelancer.com/jobs/cement-bonding-agents/,Local Jobs & Services 
Clothesline Installation,0,https://www.freelancer.com/jobs/clothesline/,Local Jobs & Services 
Column Installation,0,https://www.freelancer.com/jobs/columns/,Local Jobs & Services 
Commercial Cleaning,2,https://www.freelancer.com/jobs/commercial-cleaning/,Local Jobs & Services 
Computer Repair,1,https://www.freelancer.com/jobs/pc-repair/,Local Jobs & Services 
Computer Support,2,https://www.freelancer.com/jobs/computer-help/,Local Jobs & Services 
Concreting,1,https://www.freelancer.com/jobs/concreting/,Local Jobs & Services 
Contact Center Services,0,https://www.freelancer.com/jobs/contact-center-services/,Local Jobs & Services 
Cooking & Recipes,4,https://www.freelancer.com/jobs/cooking-recipes/,Local Jobs & Services 
Cooking / Baking,4,https://www.freelancer.com/jobs/cooking-baking/,Local Jobs & Services 
Courses,3,https://www.freelancer.com/jobs/courses/,Local Jobs & Services 
Damp Proofing,0,https://www.freelancer.com/jobs/damp-proofing/,Local Jobs & Services 
Decking,0,https://www.freelancer.com/jobs/decking/,Local Jobs & Services 
Decoration,1,https://www.freelancer.com/jobs/decoration/,Local Jobs & Services 
Demolition,0,https://www.freelancer.com/jobs/demolition/,Local Jobs & Services 
Disposals,0,https://www.freelancer.com/jobs/disposals/,Local Jobs & Services 
Domestic Cleaning,1,https://www.freelancer.com/jobs/cleaning-domestic/,Local Jobs & Services 
Drafting,12,https://www.freelancer.com/jobs/drafting/,Local Jobs & Services 
Drone Photography,1,https://www.freelancer.com/jobs/drone-photography/,Local Jobs & Services 
Electric Repair,4,https://www.freelancer.com/jobs/electricians/,Local Jobs & Services 
Embroidery,0,https://www.freelancer.com/jobs/embroidery/,Local Jobs & Services 
Epic Systems,0,https://www.freelancer.com/jobs/epic/,Local Jobs & Services 
Equipment Rental,0,https://www.freelancer.com/jobs/equipment-hire/,Local Jobs & Services 
Event Staffing,2,https://www.freelancer.com/jobs/event-staffing/,Local Jobs & Services 
Excavation,0,https://www.freelancer.com/jobs/excavation/,Local Jobs & Services 
Extensions & Additions,8,https://www.freelancer.com/jobs/extensions-additions/,Local Jobs & Services 
Fencing,0,https://www.freelancer.com/jobs/fencing/,Local Jobs & Services 
Feng Shui,0,https://www.freelancer.com/jobs/feng-shui/,Local Jobs & Services 
Field Technical Support,0,https://www.freelancer.com/jobs/field-technical-support/,Local Jobs & Services 
Financial Planning,1,https://www.freelancer.com/jobs/financial-planning/,Local Jobs & Services 
Fire Fighting,1,https://www.freelancer.com/jobs/fire-fighting/,Local Jobs & Services 
Flashmob,0,https://www.freelancer.com/jobs/flashmob/,Local Jobs & Services 
Floor Coatings,0,https://www.freelancer.com/jobs/floor-coatings/,Local Jobs & Services 
Flooring,1,https://www.freelancer.com/jobs/flooring/,Local Jobs & Services 
Flyscreen Installation,0,https://www.freelancer.com/jobs/flyscreens/,Local Jobs & Services 
Frames & Trusses,0,https://www.freelancer.com/jobs/frames-trusses/,Local Jobs & Services 
Furniture Assembly,2,https://www.freelancer.com/jobs/furniture-assembly/,Local Jobs & Services 
Gardening,0,https://www.freelancer.com/jobs/gardening/,Local Jobs & Services 
Gas Fitting,0,https://www.freelancer.com/jobs/gas-fitting/,Local Jobs & Services 
General Labor,36,https://www.freelancer.com/jobs/general-labor/,Local Jobs & Services 
Glass / Mirror & Glazing,0,https://www.freelancer.com/jobs/glass-mirror-glazing/,Local Jobs & Services 
Gutter Installation,0,https://www.freelancer.com/jobs/guttering/,Local Jobs & Services 
Hair Styles,2,https://www.freelancer.com/jobs/hair-styles/,Local Jobs & Services 
Handyman,3,https://www.freelancer.com/jobs/handyman/,Local Jobs & Services 
Heating Systems,1,https://www.freelancer.com/jobs/heating-systems/,Local Jobs & Services 
Home Automation,4,https://www.freelancer.com/jobs/home-automation/,Local Jobs & Services 
Home Organization,2,https://www.freelancer.com/jobs/home-organization/,Local Jobs & Services 
Horticulture,0,https://www.freelancer.com/jobs/horticulture/,Local Jobs & Services 
Hot Water Installation,0,https://www.freelancer.com/jobs/hot-water/,Local Jobs & Services 
House Cleaning,1,https://www.freelancer.com/jobs/house-cleaning/,Local Jobs & Services 
Housework,2,https://www.freelancer.com/jobs/housework/,Local Jobs & Services 
IKEA Installation,0,https://www.freelancer.com/jobs/ikea-installation/,Local Jobs & Services 
Inspections,2,https://www.freelancer.com/jobs/inspections/,Local Jobs & Services 
Installation,0,https://www.freelancer.com/jobs/installation/,Local Jobs & Services 
Interiors,1,https://www.freelancer.com/jobs/interiors/,Local Jobs & Services 
Kitchen,1,https://www.freelancer.com/jobs/kitchen/,Local Jobs & Services 
Landscape Design,3,https://www.freelancer.com/jobs/landscape-design/,Local Jobs & Services 
Landscaping,1,https://www.freelancer.com/jobs/landscaping/,Local Jobs & Services 
Landscaping & Gardening,5,https://www.freelancer.com/jobs/landscaping-gardening/,Local Jobs & Services 
Laundry and Ironing,0,https://www.freelancer.com/jobs/laundry-ironing/,Local Jobs & Services 
Lawn Mowing,0,https://www.freelancer.com/jobs/lawn-mowing/,Local Jobs & Services 
Lifestyle Coach,0,https://www.freelancer.com/jobs/lifestyle-coach/,Local Jobs & Services 
Lighting,7,https://www.freelancer.com/jobs/lighting/,Local Jobs & Services 
Local Job,108,https://www.freelancer.com/jobs/local-job/,Local Jobs & Services 
Locksmith,1,https://www.freelancer.com/jobs/locksmith/,Local Jobs & Services 
Lost-wax Casting,0,https://www.freelancer.com/jobs/lost-wax-casting/,Local Jobs & Services 
Machinery Equipment Hire,2,https://www.freelancer.com/jobs/machinery-equipment-hire/,Local Jobs & Services 
Make Up,1,https://www.freelancer.com/jobs/make-up/,Local Jobs & Services 
Masonry,0,https://www.freelancer.com/jobs/masonry/,Local Jobs & Services 
Material Coating,0,https://www.freelancer.com/jobs/coating-materials/,Local Jobs & Services 
Millwork,0,https://www.freelancer.com/jobs/millwork/,Local Jobs & Services 
Mobile Repair,2,https://www.freelancer.com/jobs/mobile-repair/,Local Jobs & Services 
Mobile Welding,0,https://www.freelancer.com/jobs/mobile-welding/,Local Jobs & Services 
Mortgage Brokering,0,https://www.freelancer.com/jobs/mortgage-brokering/,Local Jobs & Services 
Mural Painting,2,https://www.freelancer.com/jobs/mural-painting/,Local Jobs & Services 
Painting,7,https://www.freelancer.com/jobs/painting/,Local Jobs & Services 
Pavement,0,https://www.freelancer.com/jobs/pavement/,Local Jobs & Services 
Pest Control,0,https://www.freelancer.com/jobs/pest-control/,Local Jobs & Services 
Pet Sitting,0,https://www.freelancer.com/jobs/pet-sitting/,Local Jobs & Services 
Piping,0,https://www.freelancer.com/jobs/piping/,Local Jobs & Services 
Printer Repair,0,https://www.freelancer.com/jobs/printer-repair/,Local Jobs & Services 
Roofing,0,https://www.freelancer.com/jobs/roofing/,Local Jobs & Services 
Sculpturing,0,https://www.freelancer.com/jobs/sculpturing/,Local Jobs & Services 
Security Camera,2,https://www.freelancer.com/jobs/security-camera/,Local Jobs & Services 
Security Systems,5,https://www.freelancer.com/jobs/security-systems/,Local Jobs & Services 
Sewing,3,https://www.freelancer.com/jobs/sewing/,Local Jobs & Services 
Shopping,7,https://www.freelancer.com/jobs/shopping/,Local Jobs & Services 
Teaching/Lecturing,19,https://www.freelancer.com/jobs/teaching-lecturing/,Local Jobs & Services 
